epoch,train_loss,val_loss,train_macro_f1,val_macro_f1,train_accuracy,val_accuracy,learning_rate,epoch_time,train_f1_Normal,val_f1_Normal,train_f1_Anterior,val_f1_Anterior,train_f1_Inferior,val_f1_Inferior,train_f1_Lateral,val_f1_Lateral
37,0.46822556601630316,0.5749463381393454,0.8328945052507488,0.6376013524150931,0.8327777777777777,0.7703585536311152,2.5e-05,2.3163034915924072,0.82847533632287,0.8725991965219305,0.8402625820568927,0.52082336045955,0.811848601206802,0.43223847640077284,0.8509915014164305,0.7247443762781186
38,0.4819447223345439,0.5089628762910519,0.8241959425888953,0.6609799758365804,0.8241666666666667,0.804922515952598,2.5e-05,2.4028067588806152,0.8345485137408861,0.8998184342625227,0.8273265196342119,0.5391912131802297,0.8042269187986651,0.4768661320172733,0.8306818181818182,0.7280441238862961
39,0.4635820380846659,0.5824140648789697,0.8307272387818627,0.6382156189355999,0.8308333333333333,0.7666362807657247,2.5e-05,2.4278175830841064,0.8310094813162298,0.868522815158546,0.844612885760693,0.5334003013561025,0.7952888390353338,0.42490646712987706,0.8519977490151941,0.726032892097874
40,0.47128078990512423,0.6279846322424177,0.825409157005801,0.6278236054409435,0.8252777777777778,0.745062291096931,2.5e-05,2.4698750972747803,0.8207705192629816,0.8509488146855115,0.8301474604041508,0.5467700258397933,0.802646085997795,0.40019474196689386,0.8480725623582767,0.7133808392715756
41,0.469052255153656,0.5830032753929908,0.8273186539775049,0.6318629431661718,0.8272222222222222,0.7660285627468855,2.5e-05,2.464932441711426,0.825041922861934,0.8694260485651214,0.8329718004338394,0.5175903614457832,0.8028792912513842,0.4232157733962788,0.848381601362862,0.717219589257504
42,0.4727512378162808,0.5636014765390542,0.8274703314267212,0.646471897415174,0.8275,0.777879064114251,2.5e-05,2.518188238143921,0.8285873813512005,0.8778964667214462,0.8363832077502691,0.556745182012848,0.8008948545861297,0.432092004381161,0.8440158820192853,0.7191539365452408
43,0.4569386869006687,0.5383863910756478,0.8328489216827945,0.6495888039425924,0.8327777777777777,0.7923123670616834,2.5e-05,2.5439798831939697,0.8354002254791432,0.8899097443657785,0.8439869989165764,0.536123567513702,0.8057237204182719,0.4550751303281202,0.8462847419171866,0.7172467735627689
44,0.45171195215649074,0.5714021498799795,0.8311206793224843,0.6406465091054168,0.8311111111111111,0.7728653904588271,1.25e-05,2.363499402999878,0.8231330713082537,0.8744441394455119,0.8456957227937195,0.5461029037187978,0.8028792912513842,0.42400881057268724,0.8527746319365799,0.7180301826846703
45,0.4569656553533342,0.5979974327642336,0.8303342347082517,0.6315317400054099,0.8302777777777778,0.7627620783956244,1.25e-05,2.33910870552063,0.8301886792452831,0.8659462454973677,0.8377645143787303,0.5305305305305306,0.8060033351862146,0.4155276107162384,0.8473804100227791,0.7141225732775028
46,0.43665521502494814,0.6023326572477908,0.8367136860021632,0.6328559099926486,0.8366666666666667,0.7620783956244302,1.25e-05,2.439478635787964,0.8263069139966274,0.8646006886593358,0.8483206933911159,0.5255255255255256,0.810392482034273,0.42399784772666127,0.8618346545866364,0.7172995780590717
47,0.44103289630677966,0.6439138986498562,0.8369246374852859,0.6228517271053865,0.8369444444444445,0.7427073837739289,1.25e-05,2.4778478145599365,0.8262331838565022,0.8480776830576413,0.8511099079588522,0.5199017199017198,0.8159645232815964,0.4051012753188297,0.8543909348441926,0.7183262301433553
48,0.4420729004012214,0.5833129219572727,0.8392908327948437,0.6396993913014604,0.8391666666666666,0.7675478577939836,1.25e-05,2.431058883666992,0.82893998878295,0.8685505723607808,0.8458197611292074,0.5334003013561025,0.8176308539944903,0.43151969981238275,0.8647727272727272,0.7253269916765755
49,0.4341736408074697,0.6217938426670352,0.8412159798460717,0.6266310088268439,0.8411111111111111,0.7536463081130356,1.25e-05,2.4306647777557373,0.8365061590145577,0.8575104895104895,0.8516902944383861,0.5190615835777126,0.8201754385964912,0.41393987762702844,0.856492027334852,0.716012084592145
50,0.4376465278201633,0.594170312304078,0.8373476435926349,0.6414306624015546,0.8372222222222222,0.7644333029474324,6.25e-06,2.418349266052246,0.8297040759352318,0.8657941437444543,0.8462365591397849,0.5552645364064955,0.8097615085967831,0.41911191898208255,0.86368843069874,0.7255520504731862
